sample,method,Method,preprocess_method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
0,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.51,0.0,0.8,1.0,1.0,0,0,0,25,65,16294,0.0,0.0,0.0,0.9945068359374393,0.0
0,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5038461538461538,0.0,0.7692307692307692,1.0,1.0,0,0,0,26,65,16293,0.0,0.0,0.0,0.9944458007811893,0.0
1,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5500313845050215,0.07327235772357724,0.8352941176470589,1.0,1.0,0,0,11,126,297,15950,0.08029197080233365,0.03571428571416976,0.049438201820800415,0.9741821289061905,0.02534562211975727
1,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3452318866571019,0.12404471544715448,0.9470588235294117,0.0,1.0,0,2,5,150,303,15926,0.03225806451592092,0.016233766233713528,0.021598271692735434,0.9723510742186906,0.010917030567661754
2,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3606431034482759,0.15966666666666668,0.9439655172413793,0.0,1.0,2,1,9,175,444,15756,0.04891304347799504,0.019867549668830316,0.028257456417961953,0.9622192382811913,0.014331210191059983
2,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3045349453322119,0.09628455284552845,0.8060344827586207,0.0,1.0,2,0,13,172,440,15759,0.07027027026989044,0.028697571743866012,0.04075235068527727,0.9626464843749413,0.02079999999996672
3,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6878749999999999,0.3341666666666666,0.9375,1.0,1.0,0,0,23,23,130,16208,0.4999999999891305,0.1503267973846384,0.23115577853670363,0.9906616210936895,0.1306818181810757
3,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.8091666666666667,0.65,0.8333333333333334,1.0,1.0,0,0,0,41,153,16190,0.0,0.0,0.0,0.9881591796874397,0.0
4,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6233653846153846,0.163034188034188,1.0,1.0,1.0,0,0,20,32,140,16192,0.38461538460798816,0.12499999999921876,0.18867924491100038,0.9895019531249396,0.10416666666612413
4,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5112903225806451,0.0,0.8064516129032258,1.0,1.0,0,0,4,57,156,16167,0.06557377049072831,0.02499999999984375,0.036199094622632634,0.9869995117186897,0.018433179723417358
5,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.32996456371324234,0.07393410852713177,0.9834710743801653,0.0,1.0,1,1,9,218,522,15635,0.03964757709233636,0.016949152542340962,0.02374670142732577,0.9548339843749417,0.012016021361799712
5,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3240402892561983,0.0975,0.9008264462809917,0.0,1.0,1,0,3,211,528,15642,0.01401869158871954,0.005649717514113654,0.008053690865672739,0.9548950195311917,0.00404312668463067
6,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.9801587301587301,0.962962962962963,0.9841269841269842,1.0,1.0,0,0,0,63,64,16257,0.0,0.0,0.0,0.9922485351561894,0.0
6,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.6288930348258707,0.2018518518518518,0.9402985074626866,1.0,1.0,0,0,6,61,58,16259,0.08955223880463355,0.09374999999853516,0.09160305293397822,0.9927368164061894,0.047999999999615996
7,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,4,1,0.6323221400922003,0.24813480331773016,0.9533073929961089,1.0,0.8,0,0,25,229,552,15578,0.09842519685000621,0.04332755632574813,0.06016847129621279,0.9523315429686918,0.031017369727008665
7,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.5330753499747006,0.12293388429752067,0.7387755102040816,1.0,0.8,0,0,22,151,555,15656,0.1271676300570684,0.038128249566658355,0.05866666631159111,0.9569091796874416,0.030219780219738708
8,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.572602564102564,0.12999999999999998,0.8205128205128205,1.0,1.0,0,0,16,17,24,16327,0.4848484848337925,0.39999999999,0.4383561638761494,0.997497558593689,0.28070175438104034
8,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.9680769230769231,0.9401709401709402,0.975,1.0,1.0,0,0,0,41,40,16303,0.0,0.0,0.0,0.9950561523436893,0.0
9,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.37331046544831525,0.20606209150326796,0.9029126213592233,0.0,1.0,0,1,13,167,587,15617,0.072222222221821,0.021666666666630557,0.033333332978218284,0.9539794921874417,0.016949152542350784
9,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5665304746494066,0.041049382716049375,0.9902912621359223,1.0,1.0,0,0,8,179,592,15605,0.04278074866287283,0.01333333333331111,0.020330368125572967,0.9529418945311918,0.010269576379961143
10,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5918936825885979,0.17595959595959595,0.8135593220338984,1.0,1.0,0,0,0,134,506,15744,0.0,0.0,0.0,0.9609374999999413,0.0
10,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.3077608047690015,0.031818181818181815,0.9672131147540983,0.0,1.0,0,3,5,163,501,15715,0.02976190476172761,0.009881422924881658,0.014836794877924445,0.9594726562499414,0.007473841554547872
11,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.52,0.0,0.85,1.0,1.0,0,0,13,30,62,16279,0.30232558138831805,0.17333333333102222,0.2203389825838839,0.9943847656249393,0.12380952380834467
11,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.625,0.19444444444444445,0.9375,1.0,1.0,0,0,0,49,75,16260,0.0,0.0,0.0,0.9924316406249394,0.0
12,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.3815667903525047,0.24286195286195286,0.9863945578231292,0.0,0.75,0,1,4,133,216,16031,0.029197080291757688,0.01818181818173554,0.02240896311233514,0.9786987304686903,0.011331444759174698
12,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.5797300670931502,0.12775263951734536,0.9862068965517241,1.0,0.75,0,0,15,125,205,16039,0.10714285714209185,0.06818181818150827,0.08333333285756173,0.9798583984374402,0.04347826086943919
13,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.734,0.52,0.75,1.0,1.0,0,0,0,67,89,16228,0.0,0.0,0.0,0.9904785156249395,0.0
13,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7203636363636364,0.52,0.6818181818181819,1.0,1.0,0,0,31,30,58,16265,0.5081967213031443,0.34831460673765935,0.4133333328452444,0.9946289062499393,0.26050420167848315
14,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.3110006128776408,0.12643585614600106,0.8955223880597015,0.0,0.75,1,2,22,166,410,15786,0.11702127659512224,0.050925925925808045,0.07096774151269511,0.964843749999941,0.03678929765880136
14,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.3338624222798899,0.14744234065762815,0.9625668449197861,0.0,0.75,1,1,33,119,399,15833,0.21710526315646642,0.07638888888871206,0.11301369824468709,0.9683837890624408,0.05989110707793123
15,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.2923319023936578,0.10268646164722517,0.8556149732620321,0.0,0.75,0,2,15,125,505,15739,0.10714285714209185,0.028846153846098375,0.04545454512015611,0.9615478515624413,0.023255813953452317
15,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.34039319759524367,0.178592132505176,0.9251336898395722,0.0,0.75,0,1,14,141,506,15723,0.09032258064457857,0.02692307692302515,0.04148148112755886,0.9605102539061914,0.02118003025715404
16,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.3993712514994002,0.2426829268292683,0.9508196721311475,0.0,1.0,1,0,3,51,149,16181,0.05555555555452675,0.019736842105133313,0.029126213205108876,0.9877929687499397,0.014778325123079911
16,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,1,1,0.2537834866053579,0.16869918699186992,0.639344262295082,0.0,0.5,1,0,2,35,150,16197,0.054054054052593135,0.013157894736755542,0.02116402084891241,0.9887084960936896,0.010695187165718208
17,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,1,1,0.4020408163265306,0.0,0.5102040816326531,1.0,0.5,0,0,3,16,152,16213,0.157894736833795,0.01935483870955255,0.03448275842574978,0.9897460937499396,0.01754385964902021
17,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,1,1,0.40204931972789115,0.04537037037037035,0.40816326530612246,1.0,0.5,0,0,0,20,155,16209,0.0,0.0,0.0,0.9893188476561896,0.0
18,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.33380710095982935,0.1535919540229885,0.9484536082474226,0.0,0.75,1,1,46,138,416,15784,0.2499999999986413,0.09956709956688406,0.14241486027327013,0.966186523437441,0.07666666666653889
18,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.3354518365817092,0.1415837914376145,0.9836956521739131,0.0,0.75,1,1,6,157,456,15765,0.03680981595069442,0.012987012986984877,0.01919999961437185,0.9625854492186913,0.009693053311777555
19,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5182926829268293,0.0,0.8414634146341463,1.0,1.0,0,0,8,51,171,16154,0.13559322033668486,0.04469273742991792,0.06722689038284725,0.9864501953124397,0.03478260869550095
19,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.8092854833970026,0.5815447154471545,0.9879518072289156,1.0,1.0,0,0,0,63,179,16142,0.0,0.0,0.0,0.9852294921874398,0.0
20,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.32246825396825396,0.12047619047619049,0.8412698412698413,0.0,1.0,1,0,23,158,401,15802,0.12707182320371785,0.05424528301873999,0.07603305743165086,0.965881347656191,0.03951890034357471
20,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.26492770167427704,0.043827160493827164,0.726027397260274,0.0,1.0,1,0,18,187,406,15773,0.08780487804835217,0.04245283018857912,0.05723370385295762,0.9638061523436912,0.029459901800279117
21,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4810344827586207,0.0,0.6551724137931034,1.0,1.0,0,0,2,25,18,16339,0.07407407407133058,0.099999999995,0.08510638248619286,0.997375488281189,0.04444444444345679
21,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.502,0.0,0.76,1.0,1.0,0,0,2,20,18,16344,0.09090909090495868,0.099999999995,0.09523809473469388,0.997680664062439,0.04999999999875
22,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5565714285714286,0.17333333333333334,0.6428571428571428,1.0,1.0,0,0,22,40,79,16243,0.3548387096716962,0.21782178217606116,0.2699386498320599,0.9927368164061894,0.15602836879321966
22,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.595,0.12962962962962965,0.9333333333333333,1.0,1.0,0,0,0,104,101,16179,0.0,0.0,0.0,0.9874877929686897,0.0
23,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.47571428571428576,0.0,0.6285714285714286,1.0,1.0,0,0,0,40,177,16167,0.0,0.0,0.0,0.9867553710936897,0.0
23,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5245279720279721,0.04595959595959595,0.7692307692307692,1.0,1.0,0,0,1,86,176,16121,0.0114942528734311,0.005649717514092375,0.007575757133809715,0.9840087890624399,0.0038022813688068356
24,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3188750380054728,0.1507246376811594,0.7552447552447552,0.0,1.0,0,1,13,265,520,15586,0.04676258992788934,0.024390243902393263,0.032059185739242026,0.9520874023436918,0.01629072681702219
24,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.33771351612329426,0.1214725970348159,0.9152542372881356,0.0,1.0,0,2,30,197,503,15654,0.13215859030778784,0.05628517823629215,0.07894736800190097,0.9572753906249415,0.04109589041090261
25,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.554207085726005,0.09320652173913044,0.8113207547169812,1.0,1.0,0,0,0,55,118,16211,0.0,0.0,0.0,0.9894409179686896,0.0
25,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5744471153846153,0.13124999999999998,0.8269230769230769,1.0,1.0,0,0,3,45,115,16221,0.062499999998697923,0.025423728813343868,0.0361445779017274,0.9902343749999395,0.01840490797534721
26,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3431884795371395,0.11391780821917806,0.9596273291925466,0.0,1.0,0,1,53,246,708,15377,0.1772575250830192,0.06964520367927773,0.09999999959479353,0.9417724609374425,0.052631578947316154
26,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.36842370916754474,0.1561552511415525,0.9907692307692307,0.0,1.0,0,2,45,273,716,15350,0.14150943396181917,0.05913272010504713,0.08341056492240352,0.9396362304686926,0.043520309477714195
27,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.3532612612612613,0.26,0.8063063063063063,0.0,0.75,0,1,10,168,389,15817,0.056179775280583266,0.025062656641541198,0.03466204463388892,0.966003417968691,0.017636684303319865
27,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.33997434722858455,0.16090395480225989,0.8378378378378378,0.0,1.0,0,1,11,167,388,15818,0.06179775280864159,0.027568922305695315,0.038128249139942755,0.966125488281191,0.01943462897523068
28,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3057171052631579,0.06416666666666666,0.8842105263157894,0.0,1.0,0,2,3,146,495,15740,0.020134228187784334,0.006024096385530072,0.009273569970029325,0.9608764648436914,0.004658385093160468
28,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.32954476692066337,0.07481884057971014,0.979381443298969,0.0,1.0,0,2,0,159,498,15727,0.0,0.0,0.0,0.9598999023436914,0.0
29,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.43000000000000005,0.0,0.4,1.0,1.0,0,0,3,35,99,16247,0.07894736841897508,0.029411764705594,0.04285714246102041,0.9918212890624394,0.021897810218818266
29,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5442584745762712,0.07612994350282486,0.8,1.0,1.0,0,0,9,72,93,16210,0.11111111110973937,0.088235294116782,0.0983606552432142,0.9899291992186896,0.05172413793073722
30,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5376338582677165,0.13,0.6456692913385826,1.0,1.0,0,0,0,84,215,16085,0.0,0.0,0.0,0.98175048828119,0.0
30,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.5436706036745407,0.13,0.8425196850393701,1.0,0.6666666666666667,0,0,14,96,201,16073,0.12727272727157024,0.06511627906946457,0.08615384570550531,0.98187255859369,0.04501607717027326
31,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.2997461202836036,0.06710843373493974,0.8477366255144033,0.0,1.0,0,2,3,181,703,15497,0.016304347825998346,0.0042492917846965305,0.0067415727056937425,0.9460449218749423,0.0033821871476850257
31,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.26993006993006996,0.0,0.8496503496503497,0.0,1.0,0,2,14,249,692,15429,0.053231939163295695,0.01983002832858381,0.028895768438292967,0.9425659179686925,0.014659685863858995
32,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.4607438016528925,0.0,0.5537190082644627,1.0,1.0,0,0,12,55,286,16031,0.1791044776092671,0.040268456375703796,0.06575342435744042,0.9791870117186902,0.033994334277524095
32,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.3407422123331214,0.1346153846153846,0.9008264462809917,0.0,1.0,0,1,5,90,293,15996,0.0526315789468144,0.016778523489876584,0.02544529225414215,0.9766235351561904,0.012886597938111118
33,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.502542372881356,0.0,0.7627118644067796,1.0,1.0,0,0,6,40,65,16273,0.1304347826058601,0.08450704225233088,0.10256410208517788,0.9935913085936894,0.05405405405356708
33,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5560750605326876,0.11142857142857143,0.7796610169491526,1.0,1.0,0,0,0,45,71,16268,0.0,0.0,0.0,0.9929199218749394,0.0
34,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4948275862068966,0.0,0.7241379310344828,1.0,1.0,0,0,0,22,30,16332,0.0,0.0,0.0,0.9968261718749392,0.0
34,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.48793103448275865,0.0,0.6896551724137931,1.0,1.0,0,0,2,17,28,16337,0.10526315788919667,0.06666666666444444,0.08163265258309038,0.9972534179686892,0.04255319148845632
35,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4603448275862069,0.0,0.5517241379310345,1.0,1.0,0,0,17,13,36,16318,0.5666666666477778,0.3207547169750801,0.4096385537453912,0.9970092773436892,0.2575757575718549
35,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.55125,0.05833333333333331,0.875,1.0,1.0,0,0,3,11,50,16320,0.21428571427040816,0.05660377358383767,0.08955223847271107,0.9962768554686892,0.04687499999926758
36,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6065277777777778,0.175,0.8888888888888888,1.0,1.0,0,0,3,57,71,16253,0.04999999999916667,0.040540540539992696,0.044776118907774574,0.9921874999999394,0.022900763358603814
36,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5136363636363637,0.0,0.8181818181818181,1.0,1.0,0,0,5,82,69,16228,0.0574712643671555,0.06756756756665448,0.062111800744724346,0.9907836914061895,0.032051282051076595
37,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.4793333333333334,0.0,0.6466666666666667,1.0,1.0,0,0,6,90,193,16095,0.06249999999934896,0.030150753768692713,0.04067796566237288,0.98272705078119,0.02076124567466865
37,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5271666666666667,0.13,0.5933333333333333,1.0,1.0,0,0,7,83,192,16102,0.07777777777691358,0.03517587939680816,0.048442906145185045,0.9832153320311899,0.02482269503537297
38,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5191428571428571,0.0,0.8457142857142858,1.0,1.0,0,0,4,138,439,15803,0.02816901408430867,0.009029345372440115,0.013675213307537449,0.964782714843691,0.0068846815834649145
38,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.26457142857142857,0.0,0.8228571428571428,0.0,1.0,0,2,51,86,392,15855,0.3722627737199105,0.11512415349861146,0.17586206860408443,0.9708251953124407,0.09640831758015803
39,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.3473333333333334,0.16666666666666669,0.5866666666666667,0.3,0.8,2,1,4,172,396,15812,0.022727272727143595,0.009999999999975001,0.013888888464457962,0.965332031249941,0.0069930069929947675
39,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.2652664884135473,0.03096256684491978,0.8566666666666667,0.0,0.8,2,2,20,215,380,15769,0.08510638297836125,0.049999999999875,0.06299212551781265,0.9636840820311912,0.032520325203199155
40,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.43965517241379315,0.0,0.4482758620689655,1.0,1.0,0,0,6,20,42,16316,0.23076923076035502,0.12499999999739585,0.16216216170197226,0.9962158203124392,0.08823529411634948
40,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5029411764705882,0.0,0.7647058823529411,1.0,1.0,0,0,0,17,48,16319,0.0,0.0,0.0,0.9960327148436892,0.0
41,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.7675,0.65,0.625,1.0,1.0,0,0,0,11,17,16356,0.0,0.0,0.0,0.998291015624939,0.0
41,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.42500000000000004,0.0,0.375,1.0,1.0,0,0,0,6,17,16361,0.0,0.0,0.0,0.998596191406189,0.0
42,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3385688956433638,0.2701058201058201,0.5851063829787234,0.0,1.0,1,0,5,102,404,15873,0.0467289719621801,0.012224938875275733,0.019379844632436458,0.9691162109374408,0.009784735812113924
42,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3982144026186579,0.2986324786324786,0.8191489361702128,0.0,1.0,1,0,5,122,404,15853,0.03937007873984748,0.012224938875275733,0.018656716056241654,0.9678955078124409,0.00941619585685609
43,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5392546193643755,0.08090909090909089,0.7642276422764227,1.0,1.0,0,0,4,90,121,16169,0.04255319148890901,0.031999999999744,0.03652967987498176,0.9871215820311897,0.018604651162704166
43,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5891412987547597,0.18092827004219408,0.7886178861788617,1.0,1.0,0,0,3,94,122,16165,0.030927835051227547,0.023999999999807998,0.027027026534737448,0.9868164062499397,0.013698630136923752
44,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.6743778566808123,0.41154262935872127,0.7959183673469388,1.0,0.8,0,0,86,153,459,15686,0.359832635981758,0.15779816513732514,0.21938775467765065,0.9626464843749413,0.12320916905426474
44,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.5749160964483546,0.2159751638246262,0.7386363636363636,1.0,0.8,0,0,57,204,488,15635,0.2183908045968644,0.10458715596311086,0.14143920551706185,0.9577636718749415,0.07610146862473151
45,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6367282608695652,0.31833333333333336,0.7173913043478262,1.0,1.0,0,0,12,126,253,15993,0.08695652173850033,0.04528301886775365,0.05955334942529047,0.9768676757811904,0.030690537084320485
45,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.547979797979798,0.0,0.98989898989899,1.0,1.0,0,0,19,81,246,16038,0.1899999999981,0.07169811320727662,0.10410958864270219,0.9800415039061902,0.054913294797529155
46,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5872135416666667,0.15677083333333333,0.8333333333333334,1.0,1.0,0,0,0,174,254,15956,0.0,0.0,0.0,0.9738769531249405,0.0
46,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.38655424528301885,0.21749999999999997,0.9433962264150944,0.0,1.0,0,1,0,161,254,15969,0.0,0.0,0.0,0.9746704101561905,0.0
47,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.276326434385547,0.05495169082125604,0.7579908675799087,0.0,1.0,1,1,9,137,399,15839,0.06164383561601614,0.0220588235293577,0.03249097434095323,0.9672851562499409,0.016513761467859607
47,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3616924756799682,0.16956521739130437,0.9269406392694064,0.0,1.0,1,3,21,167,387,15809,0.11170212765898031,0.051470588235167966,0.07046979822560921,0.966186523437441,0.03652173913037127
48,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.49515909090909094,0.06499999999999999,0.5795454545454546,1.0,1.0,0,0,0,53,278,16053,0.0,0.0,0.0,0.9797973632811902,0.0
48,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.2931818181818182,0.0,0.9659090909090909,0.0,1.0,0,1,25,57,253,16049,0.30487804877676977,0.08992805755363335,0.13888888853632714,0.98107910156244,0.07462686567141903
49,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.36408403072337503,0.19369100844510678,0.8846153846153846,0.0,1.0,0,1,7,120,270,15987,0.05511811023578647,0.02527075812265245,0.03465346491529018,0.9761962890624404,0.017632241813557603
49,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.26720838587641865,0.059608378870673946,0.8269230769230769,0.0,0.75,0,1,1,119,276,15988,0.008333333333263889,0.0036101083032360646,0.005037782953486195,0.9758911132811904,0.0025252525252461486
50,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.35455775254126554,0.1569377990430622,0.9196787148594378,0.0,1.0,1,3,10,196,570,15608,0.048543689320152704,0.0172413793103151,0.025445292234006052,0.9532470703124418,0.012886597938127724
50,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.26064968005995276,0.03732057416267942,0.8192771084337349,0.0,0.8,1,2,15,177,565,15627,0.0781249999995931,0.02586206896547265,0.03886010325314103,0.9547119140624417,0.01981505944515216
51,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,1,1,0.34705882352941175,0.0,0.23529411764705888,1.0,0.5,0,0,1,11,128,16244,0.08333333332638888,0.007751937984436032,0.0141843970071928,0.9915161132811895,0.007142857142806123
51,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,1,1,0.4329595588235294,0.03402777777777777,0.5882352941176471,1.0,0.5,0,0,6,24,123,16231,0.19999999999333334,0.04651162790661619,0.07547169780609944,0.9910278320311895,0.039215686274253495
52,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.5949492699008503,0.19228007419183887,0.892116182572614,1.0,0.8,0,0,18,219,655,15492,0.07594936708828713,0.0267459138186824,0.03956043917513103,0.9466552734374422,0.020179372197286796
52,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.5628962464495014,0.11773317435082138,0.899581589958159,1.0,0.8,0,0,12,215,661,15496,0.05286343612311514,0.017830609212454933,0.026666666289395066,0.9465332031249422,0.013513513513498296
53,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.44756097560975605,0.0,0.4878048780487805,1.0,1.0,0,0,10,30,59,16285,0.24999999999375003,0.14492753622978366,0.18348623806413597,0.9945678710936893,0.1010101010090807
